id_player,name_player,gp_calc_total,poss_calc_o,poss_calc_d,poss_calc_total,mp_calc_o,mp_calc_d,mp_calc_total,pts_calc_o,pts_calc_d,pts_o_per100_calc,pm_calc
101126,Nate Robinson,2,55,58,113,11.9333333333333,11.05,22.9833333333333,38,58,69.0909090909091,-20
203506,Victor Oladipo,72,5527,5590,11117,1176,1199.38333333333,2375.38333333333,5090,5110,92.0933598697304,-20
1626154,RJ Hunter,36,743,734,1477,153.283333333333,159,312.283333333333,604,624,81.2920592193809,-20
1626172,Kevon Looney,5,56,52,108,11.5,8.85,20.35,49,69,87.5,-20
1891,Jason Terry,72,2992,2979,5971,592.166666666667,659.566666666667,1251.73333333333,2766,2787,92.4465240641711,-21
203552,Seth Curry,44,1657,1648,3305,333.316666666667,355.233333333333,688.55,1535,1556,92.6372963186482,-21
202734,E'Twaun Moore,59,2907,2973,5880,626.583333333333,632.8,1259.38333333333,2676,2698,92.0536635706914,-22
203114,Khris Middleton,79,6558,6643,13201,1403.36666666667,1442.48333333333,2845.85,6045,6067,92.1774931381519,-22
203923,James Young,29,460,466,926,94,103.85,197.85,420,442,91.304347826087,-22
201571,D.J. Augustin,62,2750,2734,5484,600.233333333333,573.166666666667,1173.4,2518,2541,91.5636363636364,-23
202379,Jeremy Evans,29,583,600,1183,127.616666666667,121.3,248.916666666667,519,542,89.0222984562607,-23
202690,Jimmer Fredette,6,40,39,79,9.55,7.76666666666667,17.3166666666667,19,42,47.5,-23
201229,Anthony Tolliver,72,3109,2996,6105,672.916666666667,664.516666666667,1337.43333333333,2741,2765,88.1633965905436,-24
203925,Joe Harris,5,35,41,76,8.1,6.7,14.8,30,54,85.7142857142857,-24
204060,Joe Ingles,81,2794,2739,5533,648.15,592.783333333333,1240.93333333333,2456,2480,87.9026485325698,-24
203955,Bryce Cotton,8,86,93,179,18.7666666666667,19.25,38.0166666666667,80,105,93.0232558139535,-25
1626185,Jarell Martin,27,934,862,1796,196.65,185.883333333333,382.533333333333,794,819,85.0107066381156,-25
204098,Xavier Munford,14,594,546,1140,125.716666666667,122.283333333333,248,518,545,87.2053872053872,-27
203485,Lorenzo Brown,8,141,133,274,30.7166666666667,29.0666666666667,59.7833333333334,116,144,82.2695035460993,-28
204025,Tim Frazier,49,1714,1701,3415,365.1,372.783333333333,737.883333333333,1562,1590,91.1318553092182,-28
2754,Tony Allen,64,3685,3610,7295,826.216666666667,784.55,1610.76666666667,3267,3296,88.6567164179104,-29
203893,Russ Smith,15,155,162,317,32.4166666666667,33.15,65.5666666666667,137,166,88.3870967741936,-29
2756,Sasha Vujacic,61,2109,2079,4188,465.333333333333,441.866666666667,907.2,1874,1904,88.8572783309625,-30
201978,Chase Budinger,66,2209,2154,4363,457.983333333333,464.816666666667,922.8,1952,1982,88.3657763693979,-30
2549,Chris Kaman,16,250,249,499,57.4666666666667,53.2333333333333,110.7,211,242,84.4,-31
203473,Dewayne Dedmon,58,1636,1650,3286,334.95,366.25,701.2,1458,1490,89.119804400978,-32
203922,Glenn Robinson III,45,1181,1159,2340,262.433333333333,243.3,505.733333333333,1017,1049,86.1134631668078,-32
2592,James Jones,47,1038,1053,2091,235.3,227.733333333333,463.033333333333,900,933,86.7052023121387,-33
202712,Justin Harper,4,74,69,143,16.5833333333333,17.0666666666667,33.65,55,88,74.3243243243243,-33
203111,Orlando Johnson,7,254,236,490,52.75,49.4166666666667,102.166666666667,206,239,81.1023622047244,-33
2546,Carmelo Anthony,72,5736,5758,11494,1298.33333333333,1229.45,2527.78333333333,5293,5327,92.2768479776848,-34
203996,Damien Inglis,20,344,372,716,74.9166666666667,81.2333333333333,156.15,280,314,81.3953488372093,-34
1626214,Bryce Dejean-Jones,14,652,616,1268,133.183333333333,143.316666666667,276.5,563,597,86.3496932515337,-34
1882,Elton Brand,17,515,546,1061,113.666666666667,111.583333333333,225.25,433,468,84.0776699029126,-35
202339,Eric Bledsoe,31,2532,2541,5073,517.733333333333,539.233333333333,1056.96666666667,2293,2328,90.5608214849921,-35
1626166,Cameron Payne,57,1655,1619,3274,350.8,341.833333333333,692.633333333333,1493,1528,90.2114803625378,-35
203099,Jared Cunningham,41,918,940,1858,203.116666666667,205.9,409.016666666667,828,864,90.1960784313726,-36
203210,JaMychal Green,78,3401,3272,6673,720.866666666667,715.15,1436.01666666667,3032,3068,89.1502499264922,-36
1626148,Anthony Brown,29,1396,1349,2745,305.483333333333,292.133333333333,597.616666666667,1208,1244,86.5329512893983,-36
1626202,Joe Young,40,916,891,1807,195.166666666667,188.016666666667,383.183333333333,786,822,85.8078602620087,-36
2406,Caron Butler,17,423,422,845,89.8333333333333,86.95,176.783333333333,357,394,84.3971631205674,-37
201160,Jason Smith,76,2691,2706,5397,587.6,590.283333333333,1177.88333333333,2473,2511,91.8989223337049,-38
203516,James Ennis III,21,757,740,1497,163.483333333333,160,323.483333333333,695,733,91.8097754293263,-38
1626163,Frank Kaminsky,81,3890,3904,7794,861.316666666667,842.1,1703.41666666667,3503,3541,90.0514138817481,-38
201971,DeJuan Blair,29,532,524,1056,105.916666666667,110.8,216.716666666667,468,507,87.9699248120301,-39
203092,Tyler Zeller,60,1729,1743,3472,342.666666666667,371.25,713.916666666667,1499,1539,86.6975130133025,-40
203476,Gorgui Dieng,82,5054,5139,10193,1107.83333333333,1108,2215.83333333333,4748,4788,93.9453897902651,-40
1626242,Luis Montero,11,90,90,180,21.75,17.6333333333333,39.3833333333333,54,94,60,-40
200811,Lou Amundson,29,474,470,944,100.95,103.6,204.55,373,414,78.6919831223629,-41
1626162,Kelly Oubre Jr.,62,1603,1617,3220,326.3,341.533333333333,667.833333333333,1449,1490,90.3930131004367,-41
201946,Tyler Hansbrough,44,790,795,1585,172.916666666667,166.933333333333,339.85,721,763,91.2658227848101,-42
203894,Shabazz Napier,55,1358,1351,2709,294.75,302.15,596.9,1209,1251,89.0279823269514,-42
2210,Richard Jefferson,74,2944,2948,5892,671.35,647.116666666667,1318.46666666667,2649,2692,89.9796195652174,-43
203135,Robert Sacre,25,773,743,1516,162.633333333333,158.316666666667,320.95,654,697,84.6054333764554,-43
203939,Dwight Powell,68,2266,2309,4575,505.083333333333,483.4,988.483333333333,2016,2059,88.9673433362754,-43
203943,Noah Vonleh,78,2696,2660,5356,587.5,573.4,1160.9,2415,2458,89.5771513353116,-43
1626174,Christian Wood,17,346,362,708,72.1166666666667,70.7333333333333,142.85,304,347,87.8612716763006,-43
1626178,Rondae Hollis-Jefferson,29,1457,1426,2883,308.116666666667,306.433333333333,614.55,1248,1291,85.6554564172958,-43
1626179,Terry Rozier,38,753,747,1500,154.9,153.6,308.5,618,661,82.0717131474104,-43
101109,Raymond Felton,80,4928,5054,9982,1131.98333333333,1059.46666666667,2191.45,4618,4662,93.7094155844156,-44
201145,Jeff Green,80,5013,5129,10142,1141.83333333333,1106.68333333333,2248.51666666667,4630,4676,92.359864352683,-46
201582,Alexis Ajinca,59,1982,1963,3945,416.25,438.85,855.1,1752,1798,88.3955600403633,-46
203200,Justin Holiday,53,1819,1844,3663,381.533333333333,403.416666666667,784.95,1661,1707,91.3139087410665,-46
203515,Phil Pressey,23,704,702,1406,139.9,142.016666666667,281.916666666667,605,651,85.9375,-46
201564,O.J. Mayo,41,2481,2534,5015,528.3,555.65,1083.95,2218,2266,89.3994357114067,-48
201965,Jeff Ayres,17,225,264,489,52.85,52.2333333333333,105.083333333333,211,259,93.7777777777778,-48
204067,Jarell Eddie,25,352,355,707,72.05,72.25,144.3,292,340,82.9545454545455,-48
203143,Pablo Prigioni,59,1823,1902,3725,415.883333333333,401.516666666667,817.4,1613,1662,88.4805266044981,-49
2590,Mo Williams,41,1698,1671,3369,385.666666666667,358.883333333333,744.55,1471,1521,86.6313309776207,-50
2757,Beno Udrih,44,1541,1568,3109,356.9,347.85,704.75,1390,1440,90.2011680726801,-50
201228,C.J. Watson,33,1534,1585,3119,318.733333333333,339,657.733333333333,1446,1497,94.2633637548892,-51
201580,JaVale McGee,34,836,848,1684,187.85,179.75,367.6,718,769,85.8851674641148,-51
203124,Kyle O'Quinn,65,1764,1812,3576,395.966666666667,381.716666666667,777.683333333333,1580,1631,89.5691609977324,-51
202337,Luke Babbitt,47,1985,1967,3952,410.266666666667,430.7,840.966666666667,1864,1916,93.904282115869,-52
203504,Trey Burke,64,3100,3035,6135,710.35,659.45,1369.8,2715,2767,87.5806451612903,-52
203915,Spencer Dinwiddie,12,362,351,713,80.7,77.5333333333333,158.233333333333,261,313,72.0994475138122,-52
203956,Mitch McGary,20,172,185,357,36.6,34,70.6,144,196,83.7209302325582,-52
2449,Luis Scola,76,3684,3614,7298,858.066666666667,772.6,1630.66666666667,3380,3433,91.7480998914224,-53
201147,Corey Brewer,82,4056,4085,8141,797.45,874.783333333333,1672.23333333333,3643,3697,89.8175542406312,-54
202362,Lance Stephenson,69,3200,3175,6375,691,677.566666666667,1368.56666666667,2892,2946,90.375,-54
1626209,Mario Hezonja,79,3250,3236,6486,699.75,707.65,1407.4,2959,3013,91.0461538461538,-54
202341,James Anderson,51,1755,1811,3566,352.1,366.733333333333,718.833333333333,1578,1634,89.9145299145299,-56
101179,Ronnie Price,62,2910,2829,5739,601.35,610.15,1211.5,2490,2547,85.5670103092784,-57
201148,Brandan Wright,12,479,495,974,108.016666666667,104.8,212.816666666667,427,484,89.1440501043841,-57
201593,Nikola Pekovic,12,338,341,679,79.15,76.6166666666667,155.766666666667,287,344,84.9112426035503,-57
203098,John Jenkins,43,1176,1166,2342,239.266666666667,238.683333333333,477.95,1030,1087,87.5850340136054,-57
203186,Willie Reed,38,983,971,1954,217.45,205.75,423.2,847,904,86.1648016276704,-57
203488,Mike Muscala,59,1280,1309,2589,274.183333333333,290.75,564.933333333333,1139,1196,88.984375,-57
203584,Troy Daniels,43,1085,1121,2206,240.316666666667,232.733333333333,473.05,990,1047,91.2442396313364,-57
1626168,Trey Lyles,80,3007,3014,6021,725.716666666667,653.716666666667,1379.43333333333,2701,2759,89.8237445959428,-58
201589,Darrell Arthur,70,3530,3529,7059,755.866666666667,757.883333333333,1513.75,3147,3206,89.1501416430595,-59
202696,Nikola Vucevic,65,4711,4631,9342,1025.23333333333,1006.95,2032.18333333333,4295,4354,91.1696030566759,-59
101138,Brandon Bass,66,3124,3118,6242,674.733333333333,667.283333333333,1342.01666666667,2874,2934,91.9974391805378,-60
1626161,Willie Cauley-Stein,66,3387,3401,6788,682.266666666667,721.933333333333,1404.2,3128,3188,92.3531148509005,-60
1897,Metta World Peace,35,1360,1334,2694,295.316666666667,295.25,590.566666666667,1145,1207,84.1911764705882,-62
1626167,Myles Turner,60,3170,3270,6440,677.816666666667,689.833333333333,1367.65,2827,2889,89.1798107255521,-62
2734,Devin Harris,64,2949,3041,5990,658.5,621.016666666667,1279.51666666667,2672,2736,90.606985418786,-64
203493,Reggie Bullock,37,991,943,1934,217.85,210.883333333333,428.733333333333,877,942,88.4964682139253,-65
1627362,Briante Weber,7,432,372,804,91.0833333333333,76.3166666666667,167.4,328,393,75.9259259259259,-65
2207,Joe Johnson,81,6122,6108,12230,1372.11666666667,1322.13333333333,2694.25,5704,5770,93.172165958837,-66
200770,Jordan Farmar,12,685,648,1333,146.666666666667,142.25,288.916666666667,579,645,84.5255474452555,-66
201563,Michael Beasley,20,887,895,1782,169.616666666667,193.816666666667,363.433333333333,773,839,87.1476888387824,-66
202706,Jordan Hamilton,11,700,703,1403,149.783333333333,152.316666666667,302.1,648,714,92.5714285714286,-66
203952,Andrew Wiggins,81,6593,6591,13184,1409.75,1430.26666666667,2840.01666666667,6123,6189,92.871227059002,-66
2200,Pau Gasol,72,5308,5420,10728,1148.15,1139.61666666667,2287.76666666667,4800,4867,90.4295403165034,-67
2581,Steve Blake,58,2293,2217,4510,500.55,486.416666666667,986.966666666667,1997,2064,87.0911469690362,-67
201581,JJ Hickson,35,1055,1047,2102,219.866666666667,216.816666666667,436.683333333333,891,958,84.4549763033175,-67
201196,Ramon Sessions,82,3914,3950,7864,794.583333333333,872.35,1666.93333333333,3583,3652,91.543178334185,-69
1626158,Richaun Holmes,51,1675,1693,3368,350.933333333333,348.783333333333,699.716666666667,1521,1590,90.8059701492537,-69
203100,Tony Wroten,8,355,354,709,70.6166666666667,73.7666666666667,144.383333333333,264,334,74.3661971830986,-70
203898,Tyler Ennis,46,1492,1501,2993,328.866666666667,328.483333333333,657.35,1305,1375,87.4664879356569,-70
203901,Elfrid Payton,73,5030,4935,9965,1058.68333333333,1078.6,2137.28333333333,4505,4575,89.5626242544732,-70
203932,Aaron Gordon,78,4355,4351,8706,915.733333333333,946.066666666667,1861.8,3939,4010,90.4477611940299,-71
2365,Chris Andersen,27,906,886,1792,198.966666666667,198.2,397.166666666667,790,862,87.19646799117,-72
201569,Eric Gordon,45,3405,3438,6843,722.7,755.9,1478.6,3140,3213,92.2173274596182,-73
1713,Vince Carter,60,2361,2333,4694,508.466666666667,497.683333333333,1006.15,2108,2182,89.2842016094875,-74
200826,J.J. Barea,74,3783,3857,7640,851.216666666667,808.716666666667,1659.93333333333,3553,3627,93.9201691779011,-74
202720,Jon Leuer,67,3015,3013,6028,615.766666666667,637.966666666667,1253.73333333333,2699,2777,89.5190713101161,-78
203142,Chris Copeland,24,347,361,708,76.6833333333333,78.3333333333333,155.016666666667,284,366,81.8443804034582,-82
2399,Mike Dunleavy,31,1611,1623,3234,353.85,343.516666666667,697.366666666667,1492,1575,92.6132836747362,-83
2216,Zach Randolph,68,4565,4493,9058,1044.31666666667,967.083333333333,2011.4,4111,4195,90.0547645125958,-84
2400,Drew Gooden,30,714,719,1433,151.416666666667,150.333333333333,301.75,617,701,86.4145658263305,-84
101135,David Lee,55,2105,2145,4250,450.083333333333,455.083333333333,905.166666666667,1854,1938,88.0760095011877,-84
202962,Greg Smith,18,442,440,882,95,95.95,190.95,370,455,83.710407239819,-85
203949,James Michael McAdoo,40,619,618,1237,129.616666666667,129.7,259.316666666667,545,631,88.0452342487884,-86
203148,Brian Roberts,51,1083,1088,2171,236.75,228.466666666667,465.216666666667,940,1027,86.7959372114497,-87
203546,Ian Clark,66,1324,1392,2716,289.516666666667,283.266666666667,572.783333333333,1237,1324,93.429003021148,-87
2570,Kendrick Perkins,37,1241,1251,2492,267.883333333333,274.383333333333,542.266666666667,1165,1253,93.8759065269944,-88
202693,Markieff Morris,64,3852,3764,7616,796.433333333333,820.966666666667,1617.4,3438,3527,89.2523364485981,-89
2746,Josh Smith,55,2064,2095,4159,429.95,450.583333333333,880.533333333333,1805,1895,87.4515503875969,-90
201603,Sonny Weems,43,1227,1186,2413,245.25,252.033333333333,497.283333333333,1040,1130,84.759576202119,-90
202338,Kevin Seraphin,48,1183,1201,2384,266.05,260.25,526.3,995,1085,84.1081994928149,-90
2034,Mike Miller,44,885,861,1746,187.833333333333,184.25,372.083333333333,744,835,84.0677966101695,-91
2743,Kris Humphries,53,1986,1992,3978,397.083333333333,435.85,832.933333333333,1786,1877,89.9295065458207,-91
200752,Rudy Gay,70,5713,5723,11436,1148.16666666667,1221.23333333333,2369.4,5251,5343,91.9131804656048,-92
203156,Henry Sims,14,619,618,1237,131.2,131.966666666667,263.166666666667,524,616,84.6526655896608,-92
203085,Austin Rivers,67,3339,3535,6874,734.433333333333,733.883333333333,1468.31666666667,3055,3149,91.4944594189877,-94
202349,Greivis Vasquez,23,1038,1073,2111,227.2,232.166666666667,459.366666666667,894,989,86.1271676300578,-95
2419,Tayshaun Prince,77,3254,3334,6588,724.766666666667,731.933333333333,1456.7,2927,3023,89.9508297480025,-96
1626191,Chris McCullough,24,857,844,1701,179.7,179.983333333333,359.683333333333,757,857,88.3313885647608,-100
101111,Charlie Villanueva,61,1545,1539,3084,332.516666666667,325.9,658.416666666667,1357,1460,87.831715210356,-103
101181,Jose Calderon,72,4509,4564,9073,1036.15,980.366666666667,2016.51666666667,4148,4251,91.993790197383,-103
201959,Taj Gibson,73,4438,4523,8961,960.783333333333,969.866666666667,1930.65,3970,4073,89.4547093285264,-103
203101,Miles Plumlee,61,2002,2045,4047,431.7,437.316666666667,869.016666666667,1728,1832,86.3136863136863,-104
203088,Kendall Marshall,30,949,968,1917,199.7,200.316666666667,400.016666666667,842,947,88.7249736564805,-105
203382,Aron Baynes,81,2857,2786,5643,620.616666666667,607.45,1228.06666666667,2535,2640,88.7294364718236,-105
1626169,Stanley Johnson,73,3994,3849,7843,847.433333333333,839.733333333333,1687.16666666667,3481,3586,87.1557336004006,-105
204038,Langston Galloway,82,4631,4655,9286,1025.11666666667,998.566666666667,2023.68333333333,4122,4228,89.0088533793997,-106
101141,Ersan Ilyasova,74,4503,4274,8777,943.233333333333,933.95,1877.18333333333,3959,4068,87.9191650011104,-109
1626204,Larry Nance Jr.,63,2915,2903,5818,649.383333333333,617.333333333333,1266.71666666667,2574,2683,88.3018867924528,-109
201954,Darren Collison,74,5331,5387,10718,1080.25,1139.31666666667,2219.56666666667,4918,5031,92.2528606265241,-113
203487,Michael Carter-Williams,54,3816,3847,7663,809.883333333333,833.15,1643.03333333333,3409,3525,89.3343815513627,-116
1626157,Karl-Anthony Towns,82,6063,6076,12139,1291.48333333333,1326.15,2617.63333333333,5647,5763,93.1387102094673,-116
203948,Johnny O'Bryant III,65,1915,1959,3874,424.466666666667,432.666666666667,857.133333333333,1692,1809,88.355091383812,-117
201568,Danilo Gallinari,53,4356,4222,8578,928.8,908,1836.8,3892,4011,89.3480257116621,-119
202357,Nemanja Bjelica,60,2505,2490,4995,539.15,534.266666666667,1073.41666666667,2263,2382,90.3393213572854,-119
203933,T.J. Warren,47,2576,2506,5082,537.066666666667,530.316666666667,1067.38333333333,2292,2411,88.9751552795031,-119
202702,Kenneth Faried,67,4029,3871,7900,853.35,835.45,1688.8,3628,3749,90.0471581037478,-121
202708,Norris Cole,45,2783,2753,5536,576,615.133333333333,1191.13333333333,2529,2650,90.8731584620913,-121
203112,Quincy Acy,59,2117,2111,4228,430.75,439.116666666667,869.866666666667,1831,1955,86.4903164855928,-124
202328,Greg Monroe,79,5273,5301,10574,1143.91666666667,1163.41666666667,2307.33333333333,4858,4983,92.1297174284089,-125
202388,Donald Sloan,61,2967,3007,5974,662.783333333333,652.583333333333,1315.36666666667,2753,2878,92.7873272665993,-125
201577,Robin Lopez,82,4963,4975,9938,1129.28333333333,1070.13333333333,2199.41666666667,4480,4606,90.2679830747532,-126
1626144,Emmanuel Mudiay,68,4913,4790,9703,1032.81666666667,1027.65,2060.46666666667,4421,4547,89.9857520863016,-126
203940,Adreian Payne,52,1103,1137,2240,241.416666666667,241.583333333333,483,986,1117,89.3925657298277,-131
201962,Toney Douglas,61,2971,2914,5885,623.35,637.166666666667,1260.51666666667,2744,2876,92.3594749242679,-132
201171,Carl Landry,36,1329,1348,2677,288.316666666667,280.016666666667,568.333333333333,1210,1343,91.04589917231,-133
2755,Kevin Martin,55,2530,2524,5054,557.833333333333,534.95,1092.78333333333,2262,2396,89.4071146245059,-134
200797,Ryan Hollins,37,1068,1016,2084,234.5,223,457.5,867,1004,81.1797752808989,-137
2749,Jameer Nelson,39,2399,2344,4743,517.816666666667,516.233333333333,1034.05,2109,2247,87.9116298457691,-138
203089,John Henson,57,2176,2235,4411,467.3,489.066666666667,956.366666666667,1855,1993,85.2481617647059,-138
101127,Jarrett Jack,32,2411,2373,4784,520.766666666667,504.283333333333,1025.05,2120,2261,87.9303193695562,-141
203930,Sean Kilpatrick,31,1470,1454,2924,304.083333333333,309.083333333333,613.166666666667,1342,1483,91.2925170068027,-141
1626145,Tyus Jones,37,1331,1344,2675,281.133333333333,291.166666666667,572.3,1172,1313,88.0540946656649,-141
202087,Alonzo Gee,73,3817,3808,7625,794.166666666667,835.25,1629.41666666667,3395,3545,88.9441970133613,-150
1626173,Rashad Vaughn,70,2312,2307,4619,496.6,503.583333333333,1000.18333333333,2005,2158,86.7214532871972,-153
1626170,Jerian Grant,76,2880,2923,5803,640.916666666667,627.65,1268.56666666667,2495,2651,86.6319444444445,-156
201167,Arron Afflalo,71,5258,5331,10589,1209.46666666667,1146.71666666667,2356.18333333333,4811,4968,91.4986686953214,-157
203926,Doug McDermott,81,4342,4354,8696,922.25,938.766666666667,1861.01666666667,3869,4026,89.1064025794565,-157
203115,Will Barton,82,5535,5457,10992,1174.73333333333,1177.21666666667,2351.95,4969,5127,89.7741644083108,-158
201951,Ty Lawson,66,3380,3400,6780,688.683333333333,723.75,1412.43333333333,2983,3142,88.2544378698225,-159
203960,JaKarr Sampson,73,2693,2717,5410,572.033333333333,575.433333333333,1147.46666666667,2344,2503,87.0404753063498,-159
200765,Rajon Rondo,72,6167,6221,12388,1225.9,1306.01666666667,2531.91666666667,5645,5807,91.5355926706665,-162
203095,Evan Fournier,79,5885,5893,11778,1269.56666666667,1292.33333333333,2561.9,5381,5544,91.4358538657604,-163
203798,PJ Hairston,66,2959,2978,5937,658.9,645.333333333333,1304.23333333333,2677,2845,90.4697532950321,-168
1626171,Bobby Portis,62,2556,2545,5101,551.133333333333,551.533333333333,1102.66666666667,2263,2431,88.5367762128326,-168
202390,Gary Neal,40,1852,1913,3765,386.15,424.466666666667,810.616666666667,1699,1872,91.7386609071274,-173
201565,Derrick Rose,66,4883,4964,9847,1034.93333333333,1051.76666666667,2086.7,4371,4547,89.5146426377227,-176
203507,Giannis Antetokounmpo,80,6445,6481,12926,1386.33333333333,1428.26666666667,2814.6,5873,6049,91.1249030256012,-176
2440,Matt Barnes,76,5068,4973,10041,1116.56666666667,1072.55,2189.11666666667,4503,4682,88.8516179952644,-179
201573,Jerryd Bayless,52,3379,3455,6834,748.016666666667,750.633333333333,1498.65,3052,3233,90.3225806451613,-181
201572,Brook Lopez,73,5573,5527,11100,1237.6,1205.48333333333,2443.08333333333,5043,5225,90.4898618338417,-182
203141,Mirza Teletovic,79,4072,4048,8120,837.416666666667,846.5,1683.91666666667,3707,3890,91.0363457760314,-183
200745,Andrea Bargnani,46,1451,1436,2887,326.283333333333,310.65,636.933333333333,1224,1413,84.355616815989,-189
203076,Anthony Davis,61,5029,4961,9990,1053.93333333333,1102.65,2156.58333333333,4582,4771,91.1115529926427,-189
203914,Gary Harris,76,5800,5622,11422,1217.76666666667,1211.21666666667,2428.98333333333,5205,5396,89.7413793103448,-191
203953,Jabari Parker,76,5484,5541,11025,1179.31666666667,1214,2393.31666666667,4962,5154,90.4814004376368,-192
201156,Nick Young,54,2367,2365,4732,522.766666666667,511,1033.76666666667,2061,2258,87.0722433460076,-197
201152,Thaddeus Young,73,5476,5447,10923,1214.75,1183.36666666667,2398.11666666667,4978,5195,90.9057706355004,-217
201600,Omer Asik,68,2722,2636,5358,584.1,587.783333333333,1171.88333333333,2344,2561,86.1131520940485,-217
202688,Brandon Knight,52,4479,4426,8905,927.166666666667,943.366666666667,1870.53333333333,3977,4195,88.7921411029248,-218
203530,Joffrey Lauvergne,59,2387,2416,4803,530.116666666667,507.983333333333,1038.1,2107,2326,88.2697947214076,-219
201158,Marco Belinelli,68,3990,4025,8015,826.466666666667,845.866666666667,1672.33333333333,3537,3757,88.6466165413534,-220
203462,Archie Goodwin,57,2695,2633,5328,557.316666666667,551.466666666667,1108.78333333333,2373,2593,88.0519480519481,-220
203900,Markel Brown,61,2296,2290,4586,484.466666666667,496.866666666667,981.333333333333,2064,2289,89.8954703832753,-225
203093,Terrence Jones,50,2474,2495,4969,507.65,536.466666666667,1044.11666666667,2205,2436,89.1269199676637,-231
202682,Derrick Williams,80,3242,3304,6546,729.75,700.383333333333,1430.13333333333,2832,3071,87.3534855027761,-239
201585,Kosta Koufos,78,3537,3563,7100,730.583333333333,751.383333333333,1481.96666666667,3127,3374,88.4082555838281,-247
201967,Dante Cunningham,80,4541,4466,9007,957.466666666667,1012.05,1969.51666666667,4142,4400,91.2133891213389,-258
203458,Alex Len,78,4343,4265,8608,907.7,903.466666666667,1811.16666666667,3708,3967,85.3787704351831,-259
203080,Thomas Robinson,70,2170,2142,4312,470.266666666667,445.683333333333,915.95,1831,2095,84.3778801843318,-264
203496,Robert Covington,67,4456,4499,8955,956.266666666667,938.716666666667,1894.98333333333,3885,4149,87.1858168761221,-264
203498,Shabazz Muhammad,82,3882,3925,7807,832.133333333333,848.483333333333,1680.61666666667,3487,3758,89.8248325605358,-271
204456,T.J. McConnell,81,3716,3781,7497,824.616666666667,781.533333333333,1606.15,3288,3570,88.4822389666308,-282
203897,Zach LaVine,82,5284,5382,10666,1125.95,1161.18333333333,2287.13333333333,4881,5183,92.3732021196064,-302
201961,Wayne Ellington,76,3679,3680,7359,821.316666666667,787.9,1609.21666666667,3158,3462,85.8385430823593,-304
200782,PJ Tucker,82,6054,5964,12018,1262.35,1261.88333333333,2524.23333333333,5269,5596,87.0333663693426,-327
203499,Shane Larkin,78,4049,4024,8073,881.266666666667,862.85,1744.11666666667,3547,3886,87.6018770066683,-339
202397,Ish Smith,77,5236,5350,10586,1115.93333333333,1117.91666666667,2233.85,4691,5038,89.5912910618793,-347
2199,Tyson Chandler,66,3838,3759,7597,816.85,798.216666666667,1615.06666666667,3204,3577,83.4809796769151,-373
101150,Lou Williams,67,4445,4486,8931,966.75,939.6,1906.35,3950,4333,88.8638920134983,-383
1626164,Devin Booker,76,5029,5000,10029,1051.3,1047.98333333333,2099.28333333333,4372,4765,86.9357725193876,-393
203138,Hollis Thompson,77,5058,5197,10255,1090.16666666667,1062.61666666667,2152.78333333333,4457,4858,88.1178331356267,-401
202711,Bojan Bogdanovic,79,4846,4887,9733,1072.51666666667,1041.81666666667,2114.33333333333,4297,4704,88.6710689228229,-407
203924,Jerami Grant,77,4773,4941,9714,1038.78333333333,1017.95,2056.73333333333,4131,4543,86.5493400377121,-412
203457,Nerlens Noel,67,4561,4674,9235,999.116666666667,963.65,1962.76666666667,3869,4306,84.8278886209165,-437
203917,Nik Stauskas,73,4260,4331,8591,923.116666666667,895.283333333333,1818.4,3649,4099,85.6572769953052,-450
1626143,Jahlil Okafor,53,3615,3655,7270,828.716666666667,752.866666666667,1581.58333333333,2973,3480,82.240663900415,-507
203477,Isaiah Canaan,77,4579,4641,9220,1003.98333333333,952.55,1956.53333333333,3885,4396,84.843852369513,-511
1626156,D'Angelo Russell,80,5225,5224,10449,1161.48333333333,1095.45,2256.93333333333,4499,5062,86.1052631578948,-563
977,Kobe Bryant,66,4340,4400,8740,957.816666666667,894.5,1852.31666666667,3792,4358,87.3732718894009,-566
201579,Roy Hibbert,81,4296,4358,8654,974.866666666667,890.716666666667,1865.58333333333,3617,4250,84.1945996275605,-633
203903,Jordan Clarkson,79,5915,5920,11835,1310.46666666667,1224.33333333333,2534.8,5123,5756,86.6103127641589,-633
203944,Julius Randle,81,5313,5268,10581,1179.01666666667,1095.96666666667,2274.98333333333,4573,5239,86.0718991153774,-666
